id,title,price,currency,condition,date_created,permalink,thumbnail,city,state,seller_id,seller_name,is_car_dealer,year,km,brand,model,version,fuel,transmission,color,doors,engine
MLU1336029922,Seat Leon Style 1.2tsi Mt 1.6 2019 Impecable!,16950,USD,used,2026-04-24T20:32:45.663Z,https://auto.mercadolibre.com.uy/MLU-1336029922-seat-leon-style-12tsi-mt-16-2019-impecable-_JM,http://http2.mlstatic.com/D_727824-MLU110854060617_042026-I.jpg,Montevideo,Montevideo,447734608,HOMERO-DE-LEON,True,2019,49100 km,Seat,Leon,,Nafta,Manual,Gris oscuro,5,1598 cc
MLU1336106104,Volkswagen Move Up  2016,10900,USD,used,2026-04-24T18:05:04.792Z,https://auto.mercadolibre.com.uy/MLU-1336106104-volkswagen-move-up-2016-_JM,http://http2.mlstatic.com/D_664146-MLU109946252460_042026-I.jpg,Carrasco,Montevideo,165070803,CARRASCOFIANCAR,True,2016,110018 km,Volkswagen,Up!,,Nafta,Manual,Celeste,5,1000 cc
MLU1336043874,Renault Fluence 2.0 Privilege Mt,7990,USD,used,2026-04-24T22:32:35.348Z,https://auto.mercadolibre.com.uy/MLU-1336043874-renault-fluence-20-privilege-mt-_JM,http://http2.mlstatic.com/D_932870-MLU110856747731_042026-I.jpg,Carrasco,Montevideo,57067932,POCITOS GARAGE,True,2012,197000 km,Renault,Fluence,,Nafta,Manual,Negro,4,2000 cc
MLU1336103750,Chevrolet Sonic 1.6 Lt,9800,USD,used,2026-04-24T13:47:45.037Z,https://auto.mercadolibre.com.uy/MLU-1336103750-chevrolet-sonic-16-lt-_JM,http://http2.mlstatic.com/D_751446-MLU110839367537_042026-I.jpg,Pando,Canelones,144880159,AUTOMOTORA CANEPAS,True,2015,145000 km,Chevrolet,Sonic,,Nafta,Manual,Azul,5,1600 cc
MLU1336025666,Citroën C3 Aircross 1.6 Feel Mt,23490,USD,new,2026-04-24T13:35:54.78Z,https://auto.mercadolibre.com.uy/MLU-1336025666-citron-c3-aircross-16-feel-mt-_JM,http://http2.mlstatic.com/D_969558-MLU109937179082_042026-I.jpg,Libertad,San José,1087091877,MOREIRAGUILLERMO20220309204235,True,2025,0 km,Citroën,C3 Aircross,,Nafta,Manual,Blanco,5,1600 cc
MLU1336105786,Volkswagen Gol 1.6 Pack I Plus 101cv,9500,USD,used,2026-04-24T17:18:46.653Z,https://auto.mercadolibre.com.uy/MLU-1336105786-volkswagen-gol-16-pack-i-plus-101cv-_JM,http://http2.mlstatic.com/D_769866-MLU109943070398_042026-I.jpg,Brazo Oriental,Montevideo,1925017795,GLMOTORSAUTOMOTORA,True,2012,200000 km,Volkswagen,Gol,,Nafta,Manual,Verde,5,1600 cc
MLU1336067712,Volkswagen New Beetle Desing 1.4 2018  - Vladimir,23990,USD,used,2026-04-24T18:34:15.266Z,https://auto.mercadolibre.com.uy/MLU-1336067712-volkswagen-new-beetle-desing-14-2018-vladimir-_JM,http://http2.mlstatic.com/D_939611-MLU109946936566_042026-I.jpg,Montevideo,Montevideo,144436730,VLADIMIR AUTOMOVILES,True,2018,65318 km,Volkswagen,New Beetle,,Nafta,Automática,Gris oscuro,3,1400 cc
MLU1336067086,Kia Rio 1.4 Ex Plus 4p,10500,USD,used,2026-04-24T17:21:33.838Z,https://auto.mercadolibre.com.uy/MLU-1336067086-kia-rio-14-ex-plus-4p-_JM,http://http2.mlstatic.com/D_978836-MLU110843870649_042026-I.jpg,Manga,Montevideo,502087041,GOJU4386650,False,2016,159500 km,Kia,Rio,,Nafta,Manual,Azul,4,1400 cc
MLU1336028326,Kia Picanto 1.0 2013 Fullcars,8990,USD,used,2026-04-24T18:17:50.732Z,https://auto.mercadolibre.com.uy/MLU-1336028326-kia-picanto-10-2013-fullcars-_JM,http://http2.mlstatic.com/D_719425-MLU109946667104_042026-I.jpg,Colón,Montevideo,709071681,FULLCARS AUTOMOVILES,True,2013,142000 km,Kia,Picanto,,Nafta,Manual,Blanco,5,1000 cc
MLU1336104272,Suzuki Swift 1.2 Gl 5p,13900,USD,used,2026-04-24T14:51:41.36Z,https://auto.mercadolibre.com.uy/MLU-1336104272-suzuki-swift-12-gl-5p-_JM,http://http2.mlstatic.com/D_616754-MLU110840843529_042026-I.jpg,Ciudad de la Costa,Canelones,166359114,GRUPOALER2014,True,2023,100000 km,Suzuki,Swift,,Nafta,Manual,Negro,5,1200 cc
MLU1336065210,Suzuki Dzire 1.2 Gl 4p,15990,USD,used,2026-04-24T14:30:30.852Z,https://auto.mercadolibre.com.uy/MLU-1336065210-suzuki-dzire-12-gl-4p-_JM,http://http2.mlstatic.com/D_886894-MLU110841696473_042026-I.jpg,Carrasco,Montevideo,834206,EDTUTI29,False,2024,35000 km,Suzuki,Dzire,,Nafta,Manual,Gris,4,1200 cc
MLU1336026384,Kia Sportage 2.0 Ex Plus At,25500,USD,used,2026-04-24T14:58:51.751Z,https://auto.mercadolibre.com.uy/MLU-1336026384-kia-sportage-20-ex-plus-at-_JM,http://http2.mlstatic.com/D_916544-MLU110843635517_042026-I.jpg,Montevideo,Montevideo,414083167,FITOJORDA,False,2018,78000 km,Kia,Sportage,,Nafta,Automática,Gris,5,2000 cc
MLU1336106278,Chevrolet Celta 1.4 Full,8400,USD,used,2026-04-24T18:18:36.226Z,https://auto.mercadolibre.com.uy/MLU-1336106278-chevrolet-celta-14-full-_JM,http://http2.mlstatic.com/D_632679-MLU109946122300_042026-I.jpg,Sayago,Montevideo,238028067,MRAUTOMOVILES,True,2008,140000 km,Chevrolet,Celta,,Nafta,Manual,Gris,5,1400 cc
MLU1336027888,Volkswagen Crossfox High 1.6 2017 Buen Estado! ,14300,USD,used,2026-04-24T17:21:53.341Z,https://auto.mercadolibre.com.uy/MLU-1336027888-volkswagen-crossfox-high-16-2017-buen-estado-_JM,http://http2.mlstatic.com/D_833115-MLU109944674548_042026-I.jpg,Montevideo,Montevideo,150180826,WERNERBERNHEIM,True,2017,99400 km,Volkswagen,CrossFox,,Nafta,Manual,Beige,4,1600 cc
MLU1336040262,Chery Qq Full Aire Y Direccion,5990,USD,used,2026-04-24T16:10:05.482Z,https://auto.mercadolibre.com.uy/MLU-1336040262-chery-qq-full-aire-y-direccion-_JM,http://http2.mlstatic.com/D_989894-MLU109941806148_042026-I.jpg,Shangrilá,Canelones,216349107,GOMOTORS2024,True,2014,140000 km,Chery,Chery QQ,,Nafta,Manual,Amarillo,5,
MLU1336105510,Lynk & Co 06 1.5t Pro Fwd 7dct,36990,USD,new,2026-04-24T16:32:31.63Z,https://auto.mercadolibre.com.uy/MLU-1336105510-lynk-co-06-15t-pro-fwd-7dct-_JM,http://http2.mlstatic.com/D_949495-MLU109943415510_042026-I.jpg,Shangrilá,Canelones,216349107,GOMOTORS2024,True,2026,0 km,lynk & co,06,,Nafta,Automática,Blanco,5,1500 cc
MLU1336067288,Chevrolet Cruze Ltz 1.8 Mt Extra Full 2011,10900,USD,used,2026-04-24T17:47:27.057Z,https://auto.mercadolibre.com.uy/MLU-1336067288-chevrolet-cruze-ltz-18-mt-extra-full-2011-_JM,http://http2.mlstatic.com/D_987449-MLU109945459088_042026-I.jpg,Carrasco,Montevideo,165070803,CARRASCOFIANCAR,True,2011,134639 km,Chevrolet,Cruze,,Nafta,Manual,Blanco,5,1800 cc
MLU1336064844,Chevrolet Tracker Ltz 1.2 2021 Impecable!,18900,USD,used,2026-04-24T13:47:43.678Z,https://auto.mercadolibre.com.uy/MLU-1336064844-chevrolet-tracker-ltz-12-2021-impecable-_JM,http://http2.mlstatic.com/D_838114-MLU109937919400_042026-I.jpg,Montevideo,Montevideo,746930401,VIPERCAR_AUTOMOVILES_8,True,2021,142000 km,Chevrolet,Tracker,,Nafta,Automática,Blanco,5,1200 cc
MLU1336031162,Dodge Journey 3.6 Sxt 4x4,31500,USD,used,2026-04-24T23:13:21.996Z,https://auto.mercadolibre.com.uy/MLU-1336031162-dodge-journey-36-sxt-4x4-_JM,http://http2.mlstatic.com/D_659652-MLU109951298350_042026-I.jpg,Villa Rodriguez,San José,34359079,NROMERO3530,False,2019,83000 km,Dodge,Journey,,Nafta,Automática,Azul,5,3600 cc
MLU1336069830,Volkswagen Amarok 3.0 V6 Highline,46900,USD,used,2026-04-24T21:50:32.694Z,https://auto.mercadolibre.com.uy/MLU-1336069830-volkswagen-amarok-30-v6-highline-_JM,http://http2.mlstatic.com/D_789432-MLU109951249490_042026-I.jpg,Brazo Oriental,Montevideo,2927622500,FELCU,True,2021,146000 km,Volkswagen,Amarok,,Diésel,Automática,Gris,4,3000 cc
MLU1336065658,Fiat Fiorino 1.4 Furgon Comfort,8900,USD,used,2026-04-24T15:11:26.261Z,https://auto.mercadolibre.com.uy/MLU-1336065658-fiat-fiorino-14-furgon-comfort-_JM,http://http2.mlstatic.com/D_691600-MLU110841621423_042026-I.jpg,Ciudad de la Costa,Canelones,166359114,GRUPOALER2014,True,2017,190000 km,Fiat,Fiorino,,Nafta,Manual,Blanco,3,1400 cc
MLU1336029662,Citroën C3 Aircross 1.0 Shine Turbo 200 Cvt 7as,19900,USD,used,2026-04-24T20:12:32.301Z,https://auto.mercadolibre.com.uy/MLU-1336029662-citron-c3-aircross-10-shine-turbo-200-cvt-7as-_JM,http://http2.mlstatic.com/D_996764-MLU110851877149_042026-I.jpg,Carrasco,Montevideo,588872499,AMAYAPUENTE VENTASJOSE,True,2025,18000 km,Citroën,C3 Aircross,,Nafta,Automática,Plateado,5,1000 cc
MLU1336026144,Kia K3 Ex Plus + Adas At6 1.4 Extra Full 2025,24900,USD,used,2026-04-24T14:33:11.676Z,https://auto.mercadolibre.com.uy/MLU-1336026144-kia-k3-ex-plus-adas-at6-14-extra-full-2025-_JM,http://http2.mlstatic.com/D_654055-MLU109939530072_042026-I.jpg,Carrasco,Montevideo,165070803,CARRASCOFIANCAR,True,2025,47872 km,Kia,K3 Sedan,,Nafta,Automática,Gris oscuro,5,1400 cc
MLU1336038354,Bmw Sdrive 1.8i,34900,USD,used,2026-04-24T12:44:41.686Z,https://auto.mercadolibre.com.uy/MLU-1336038354-bmw-sdrive-18i-_JM,http://http2.mlstatic.com/D_858389-MLU110839227785_042026-I.jpg,Punta Gorda,Montevideo,216975909,GERMANBENGOA,False,2020,96500 km,BMW,X1,,Nafta,,Blanco,5,
MLU1336042958,Citroën C-elysée Feel Pack 1.2 2023 Nafta Full 114.000 Km,12900,USD,used,2026-04-24T20:43:23.9Z,https://auto.mercadolibre.com.uy/MLU-1336042958-citron-c-elysee-feel-pack-12-2023-nafta-full-114000-km-_JM,http://http2.mlstatic.com/D_612264-MLU110854076811_042026-I.jpg,Brazo Oriental,Montevideo,153283620,3697MOTORS,True,2023,114000 km,Citroën,C-Elysée,,Nafta,Manual,Blanco,4,1200 cc
MLU1336066468,Suzuki Celerio 1.0 Gl 5p At,12900,USD,used,2026-04-24T16:07:30.483Z,https://auto.mercadolibre.com.uy/MLU-1336066468-suzuki-celerio-10-gl-5p-at-_JM,http://http2.mlstatic.com/D_612146-MLU110843897109_042026-I.jpg,Prado,Montevideo,500544883,MARTINEZ AUTOMOVILES,True,2016,79800 km,Suzuki,Celerio,,Nafta,Automática,Gris,5,1000 cc
MLU1336030710,Suzuki Celerio 1.0 Gl 5p,14990,USD,used,2026-04-24T21:53:20.007Z,https://auto.mercadolibre.com.uy/MLU-1336030710-suzuki-celerio-10-gl-5p-_JM,http://http2.mlstatic.com/D_608625-MLU109949615716_042026-I.jpg,Punta Gorda,Montevideo,37805086,HAM95,False,2025,14000 km,Suzuki,Celerio,,Nafta,Manual,Gris,5,1000 cc
MLU1336065862,Chery Qq 1.0 Luxury Full,7300,USD,used,2026-04-24T15:28:48.277Z,https://auto.mercadolibre.com.uy/MLU-1336065862-chery-qq-10-luxury-full-_JM,http://http2.mlstatic.com/D_899253-MLU109939263850_042026-I.jpg,Aguada,Montevideo,65781826,AUTORUIZ,True,2017,80000 km,Chery,QQ,,Nafta,Manual,Plateado,5,1000 cc
MLU1336038432,Hyundai Tucson 2.0 Gl 6at 2wd,11990,USD,used,2026-04-24T12:56:24.481Z,https://auto.mercadolibre.com.uy/MLU-1336038432-hyundai-tucson-20-gl-6at-2wd-_JM,http://http2.mlstatic.com/D_628049-MLU110836907645_042026-I.jpg,Parque del Plata,Canelones,1191163726,AUTOPARQUE,True,2014,177848 km,Hyundai,Tucson,,Nafta,Automática,Negro,5,2000 cc
MLU1336105862,Jetour T1 1.5t Phev Dht Okm 2026 Consultar Colores,40990,USD,new,2026-04-24T17:29:33.363Z,https://auto.mercadolibre.com.uy/MLU-1336105862-jetour-t1-15t-phev-dht-okm-2026-consultar-colores-_JM,http://http2.mlstatic.com/D_645403-MLU110846242351_042026-I.jpg,Carrasco,Montevideo,588872499,AMAYAPUENTE VENTASJOSE,True,2026,0 km,Jetour,T1,,Híbrido,Automática,Blanco,5,1500 cc
MLU1336027814,Nissan Kicks Advance Excelente Estado! | Permuta / Financia,18990,USD,used,2026-04-24T17:12:49.531Z,https://auto.mercadolibre.com.uy/MLU-1336027814-nissan-kicks-advance-excelente-estado-permuta-financia-_JM,http://http2.mlstatic.com/D_760777-MLU110848126797_042026-I.jpg,Carrasco,Montevideo,167328231,MOTORLIDER.,True,2021,93519 km,Nissan,Kicks,,Nafta,Automática,Plateado,5,1598 cc
MLU1336031138,Ford Ecosport 1.6 Xls,7700,USD,used,2026-04-24T23:07:17.357Z,https://auto.mercadolibre.com.uy/MLU-1336031138-ford-ecosport-16-xls-_JM,http://http2.mlstatic.com/D_765844-MLU109951947334_042026-I.jpg,Montevideo,Montevideo,90316169,MINGO2007,False,2005,200000 km,Ford,Ecosport,,Nafta,Manual,Blanco,5,1600 cc
MLU1336039230,Suzuki Swift 1.5 N,9500,USD,used,2026-04-24T14:43:25.108Z,https://auto.mercadolibre.com.uy/MLU-1336039230-suzuki-swift-15-n-_JM,http://http2.mlstatic.com/D_698164-MLU110841731797_042026-I.jpg,Playa Verde,Maldonado,1782047336,LUISBENTANCORAUTOMOVILES,True,2009,170000 km,Suzuki,Swift,,Nafta,Manual,Blanco,5,1500 cc
MLU1336043484,Fiat Mobi 1.0 Like,11000,USD,used,2026-04-24T21:40:25.414Z,https://auto.mercadolibre.com.uy/MLU-1336043484-fiat-mobi-10-like-_JM,http://http2.mlstatic.com/D_773164-MLU110853024431_042026-I.jpg,Solymar,Canelones,663823025,COSTANERAMOTORS,True,2025,54000 km,Fiat,Mobi,,Nafta,Manual,Blanco,5,1000 cc
MLU1336105642,Renault Oroch Dynamique 2.0 16v,15500,USD,used,2026-04-24T16:58:47.769Z,https://auto.mercadolibre.com.uy/MLU-1336105642-renault-oroch-dynamique-20-16v-_JM,http://http2.mlstatic.com/D_916025-MLU110846260907_042026-I.jpg,La Teja,Montevideo,2656663356,FLERICARSS,True,2019,72300 km,Renault,Oroch,,Nafta,Manual,Gris,4,
MLU1336067784,Peugeot 2008 1.6 Allure 2016,11500,USD,used,2026-04-24T18:44:11.621Z,https://auto.mercadolibre.com.uy/MLU-1336067784-peugeot-2008-16-allure-2016-_JM,http://http2.mlstatic.com/D_898741-MLU110848966103_042026-I.jpg,San José de Mayo,San José,125289335,NOGAR AUTOMOVILES,True,2016,82326 km,Peugeot,2008,,Nafta,Manual,Blanco,5,1600 cc
MLU1336105642,Renault Oroch Dynamique 2.0 16v,15500,USD,used,2026-04-24T16:58:47.769Z,https://auto.mercadolibre.com.uy/MLU-1336105642-renault-oroch-dynamique-20-16v-_JM,http://http2.mlstatic.com/D_916025-MLU110846260907_042026-I.jpg,La Teja,Montevideo,2656663356,FLERICARSS,True,2019,72300 km,Renault,Oroch,,Nafta,Manual,Gris,4,
MLU1336067784,Peugeot 2008 1.6 Allure 2016,11500,USD,used,2026-04-24T18:44:11.621Z,https://auto.mercadolibre.com.uy/MLU-1336067784-peugeot-2008-16-allure-2016-_JM,http://http2.mlstatic.com/D_898741-MLU110848966103_042026-I.jpg,San José de Mayo,San José,125289335,NOGAR AUTOMOVILES,True,2016,82326 km,Peugeot,2008,,Nafta,Manual,Blanco,5,1600 cc
MLU1336104624,Suzuki Celerio 1.0 Ga 5p,9990,USD,used,2026-04-24T15:27:04.547Z,https://auto.mercadolibre.com.uy/MLU-1336104624-suzuki-celerio-10-ga-5p-_JM,http://http2.mlstatic.com/D_887715-MLU109940274182_042026-I.jpg,Shangrilá,Canelones,216349107,GOMOTORS2024,True,2016,80000 km,Suzuki,Celerio,,Nafta,Manual,Blanco,5,1000 cc
MLU1336027868,X3 M Sport 20d,109900,USD,new,2026-04-24T17:17:23.546Z,https://auto.mercadolibre.com.uy/MLU-1336027868-x3-m-sport-20d-_JM,http://http2.mlstatic.com/D_702519-MLU109944495878_042026-I.jpg,Carrasco,Montevideo,4314803,FM PP,True,2026,0 km,BMW,X3,,Diésel,Automática secuencial,Gris,5,
MLU1336038846,Peugeot 2008 1.5 Full,11900,USD,used,2026-04-24T13:59:38.826Z,https://auto.mercadolibre.com.uy/MLU-1336038846-peugeot-2008-15-full-_JM,http://http2.mlstatic.com/D_643298-MLU110840024237_042026-I.jpg,Playa Verde,Maldonado,1782047336,LUISBENTANCORAUTOMOVILES,True,2015,177400 km,Peugeot,2008,,Nafta,Manual,Gris,5,
MLU1336068778,Kia Rio 1.4 Ex 109cv 6mt,11900,USD,used,2026-04-24T20:07:42.903Z,https://auto.mercadolibre.com.uy/MLU-1336068778-kia-rio-14-ex-109cv-6mt-_JM,http://http2.mlstatic.com/D_866580-MLU109948823042_042026-I.jpg,Montevideo,Montevideo,45127547,ENRIQUE_CIOMPI_AUTOMOVILES,True,2015,89000 km,Kia,Rio,,Nafta,Manual,Blanco,5,1400 cc
MLU1336038870,Chevrolet Tracker Ltz 1.2 2022 Impecable! Automax,21000,USD,used,2026-04-24T14:02:36.551Z,https://auto.mercadolibre.com.uy/MLU-1336038870-chevrolet-tracker-ltz-12-2022-impecable-automax-_JM,http://http2.mlstatic.com/D_723032-MLU110841976925_042026-I.jpg,Solymar,Canelones,177773150,AUTOMAX URUGUAY,True,2022,127875 km,Chevrolet,Tracker,,Nafta,Automática,Blanco,4,1200 cc
MLU1336106072,Renault Duster 2.0 Ph2 4x2 Privilege 143cv,14800,USD,used,2026-04-24T17:59:47.324Z,https://auto.mercadolibre.com.uy/MLU-1336106072-renault-duster-20-ph2-4x2-privilege-143cv-_JM,http://http2.mlstatic.com/D_864792-MLU109945785280_042026-I.jpg,Pocitos,Montevideo,399470279,CAJU3947419,False,2018,84000 km,Renault,Duster,,Nafta,Manual,Gris,5,2000 cc
MLU1336031026,Saveiro Croos,15500,USD,used,2026-04-24T22:41:06.939Z,https://auto.mercadolibre.com.uy/MLU-1336031026-saveiro-croos-_JM,http://http2.mlstatic.com/D_821152-MLU110855073745_042026-I.jpg,Empalme Olmos,Canelones,1337291673,MARREROCARLOS20230329150950,False,2016,130000 km,Volkswagen,Saveiro Croos,,Nafta,Manual,Blanco,2,1600 cc
MLU1336064536,Hyundai Hb20 1.6 Comfort Plus 5p,10890,USD,used,2026-04-24T13:10:29.66Z,https://auto.mercadolibre.com.uy/MLU-1336064536-hyundai-hb20-16-comfort-plus-5p-_JM,http://http2.mlstatic.com/D_622873-MLU110839235249_042026-I.jpg,Parque del Plata,Canelones,1191163726,AUTOPARQUE,True,2017,121131 km,Hyundai,HB20,,Nafta,Manual,Azul,5,1600 cc
MLU1336068880,Chevrolet Captiva Sport 2.4,9500,USD,used,2026-04-24T20:16:23.319Z,https://auto.mercadolibre.com.uy/MLU-1336068880-chevrolet-captiva-sport-24-_JM,http://http2.mlstatic.com/D_753366-MLU110853031101_042026-I.jpg,Lomas de Solymar,Canelones,432496996,PALERMO AUTOMOVILES,True,2013,170000 km,Chevrolet,Captiva,,Nafta,Automática secuencial,Blanco,4,
MLU1336040778,Subaru Forester 2.0 X 5mt Sawd,13000,USD,used,2026-04-24T17:15:23.234Z,https://auto.mercadolibre.com.uy/MLU-1336040778-subaru-forester-20-x-5mt-sawd-_JM,http://http2.mlstatic.com/D_870262-MLU110846979183_042026-I.jpg,Las Piedras,Canelones,78886906,GERMANYAZ09,False,2010,286000 km,Subaru,Forester,,Nafta,Manual,Verde,5,2000 cc
MLU1336026392,Renault Oroch 1.6 Dynamique,11900,USD,used,2026-04-24T14:59:34.518Z,https://auto.mercadolibre.com.uy/MLU-1336026392-renault-oroch-16-dynamique-_JM,http://http2.mlstatic.com/D_907075-MLU110843908671_042026-I.jpg,Villa Maria,San José,810008286,VILLAMARIAAUTOMOVILES,True,2018,111111 km,Renault,Oroch,,Nafta,Manual,Verde,4,1600 cc
MLU1336107086,Chevrolet Onix 1.2 Lt Hb,12990,USD,used,2026-04-24T19:32:58.24Z,https://auto.mercadolibre.com.uy/MLU-1336107086-chevrolet-onix-12-lt-hb-_JM,http://http2.mlstatic.com/D_674982-MLU110852278275_042026-I.jpg,La Blanqueada,Montevideo,143416016,AZUL AUTOMOVILES,True,2020,99000 km,Chevrolet,Onix,,Nafta,Manual,Rojo,4,1200 cc
MLU1336106304,Fiat Uno Attractive 1.4 2017 Fullcars,9500,USD,used,2026-04-24T18:22:44.302Z,https://auto.mercadolibre.com.uy/MLU-1336106304-fiat-uno-attractive-14-2017-fullcars-_JM,http://http2.mlstatic.com/D_832570-MLU109946771890_042026-I.jpg,Colón,Montevideo,709071681,FULLCARS AUTOMOVILES,True,2017,125000 km,Fiat,Uno,,Nafta,Manual,Rojo,5,1400 cc
MLU1336038470,Peugeot 2008 1.6t Griffe,13990,USD,used,2026-04-24T13:04:34.006Z,https://auto.mercadolibre.com.uy/MLU-1336038470-peugeot-2008-16t-griffe-_JM,http://http2.mlstatic.com/D_719574-MLU109936338660_042026-I.jpg,Parque del Plata,Canelones,1191163726,AUTOPARQUE,True,2020,37834 km,Peugeot,2008,,Nafta,Manual,Rojo,5,1600 cc
MLU1336068288,Chevrolet Onix Plus 1.0 Lt Mt - En Garantia - Patente Paga,17990,USD,used,2026-04-24T19:28:09.199Z,https://auto.mercadolibre.com.uy/MLU-1336068288-chevrolet-onix-plus-10-lt-mt-en-garantia-patente-paga-_JM,http://http2.mlstatic.com/D_773671-MLU110852537013_042026-I.jpg,Pocitos,Montevideo,243903341,AG AUTOMOVILES.,True,2025,19000 km,Chevrolet,Onix,,Nafta,Manual,Gris oscuro,4,1000 cc
MLU1336038558,Peugeot 208 1.2 Allure 82cv 5p,13990,USD,used,2026-04-24T13:21:18.307Z,https://auto.mercadolibre.com.uy/MLU-1336038558-peugeot-208-12-allure-82cv-5p-_JM,http://http2.mlstatic.com/D_813978-MLU109936346170_042026-I.jpg,Montevideo,Montevideo,70182418,PAK AUTOMOVILES,True,2020,86000 km,Peugeot,208,,Nafta,Manual,Gris,5,1200 cc
MLU1336064884,Volkswagen Tiguan 1.4 Tsi Comfortline At 7pas,21900,USD,used,2026-04-24T13:51:23.547Z,https://auto.mercadolibre.com.uy/MLU-1336064884-volkswagen-tiguan-14-tsi-comfortline-at-7pas-_JM,http://http2.mlstatic.com/D_691556-MLU110840851345_042026-I.jpg,La Tahona,Canelones,69371424,BUNNY16,False,2019,128500 km,Volkswagen,Tiguan,,Nafta,Automática,Blanco,5,1400 cc
MLU1336026422,Ford Fiesta Kinetic 1.6 Titanium,11500,USD,used,2026-04-24T15:04:54.201Z,https://auto.mercadolibre.com.uy/MLU-1336026422-ford-fiesta-kinetic-16-titanium-_JM,http://http2.mlstatic.com/D_949779-MLU110843936323_042026-I.jpg,Ciudad de la Costa,Canelones,166359114,GRUPOALER2014,True,2017,70000 km,Ford,Fiesta Kinetic,,Nafta,Manual,Gris,5,1600 cc
MLU1336064494,Fiat Strada 1.3 Volcano Dc At,20500,USD,used,2026-04-24T13:00:20.975Z,https://auto.mercadolibre.com.uy/MLU-1336064494-fiat-strada-13-volcano-dc-at-_JM,http://http2.mlstatic.com/D_851192-MLU109935622392_042026-I.jpg,El Pinar,Canelones,116160462,SANCONOUY,False,2026,10000 km,Fiat,Strada,,Nafta,Automática,Negro,4,1300 cc
MLU1336067408,Fiat Uno Way L Excelente Estado! | Permuta / Financia,9290,USD,used,2026-04-24T18:02:43.695Z,https://auto.mercadolibre.com.uy/MLU-1336067408-fiat-uno-way-l-excelente-estado-permuta-financia-_JM,http://http2.mlstatic.com/D_932000-MLU110849967153_042026-I.jpg,Carrasco,Montevideo,167328231,MOTORLIDER.,True,2019,149886 km,Fiat,Uno,,Nafta,Manual,Plateado,5,1368 cc
MLU1336108732,Peugeot 208 1.2 Active 5p,10490,USD,used,2026-04-24T22:16:36.6Z,https://auto.mercadolibre.com.uy/MLU-1336108732-peugeot-208-12-active-5p-_JM,http://http2.mlstatic.com/D_618396-MLU109949982248_042026-I.jpg,Mercado Modelo,Montevideo,2657760552,AZULAUTOMOVILES,True,2016,118000 km,Peugeot,208,,Nafta,Manual,Blanco,5,1200 cc
MLU1336027652,Ford Fiesta Kinetic Splus 2017,11490,USD,used,2026-04-24T16:53:32.054Z,https://auto.mercadolibre.com.uy/MLU-1336027652-ford-fiesta-kinetic-splus-2017-_JM,http://http2.mlstatic.com/D_605145-MLU110846880749_042026-I.jpg,Buceo,Montevideo,80889567,LOPMAURO2005,False,2017,58700 km,Ford,Fiesta Kinetic Design,,Nafta,Manual,Gris,5,
MLU1336039528,Chevrolet Spark 1.0 Extra Full  Optimo Estado,7990,USD,used,2026-04-24T15:16:40.233Z,https://auto.mercadolibre.com.uy/MLU-1336039528-chevrolet-spark-10-extra-full-optimo-estado-_JM,http://http2.mlstatic.com/D_798733-MLU110844117657_042026-I.jpg,Shangrilá,Canelones,216349107,GOMOTORS2024,True,2014,120000 km,Chevrolet,Spark,,Nafta,Manual,Plateado,5,
MLU1336104332,Nissan X-trail 2.5 Exclusive 3 Row Cvt,23900,USD,used,2026-04-24T14:57:35.856Z,https://auto.mercadolibre.com.uy/MLU-1336104332-nissan-x-trail-25-exclusive-3-row-cvt-_JM,http://http2.mlstatic.com/D_812555-MLU110840904151_042026-I.jpg,Pocitos,Montevideo,88611245,MARITA198135,False,2018,74000 km,Nissan,X-Trail,,Nafta,Automática,Plateado,5,2500 cc
MLU1336028242,Volkswagen Gol 2011 Financiación Garzón Automóviles,9990,USD,used,2026-04-24T18:10:16.328Z,https://auto.mercadolibre.com.uy/MLU-1336028242-volkswagen-gol-2011-financiacion-garzon-automoviles-_JM,http://http2.mlstatic.com/D_615395-MLU109944517886_042026-I.jpg,Belvedere,Montevideo,746797491,GARZÓNAUTOMÓVILES,True,2011,107000 km,Volkswagen,Gol,,Nafta,Manual,Verde,4,1600 cc
MLU1336028194,Volkswagen Gol 1.6 Trendline,8990,USD,used,2026-04-24T18:04:57.172Z,https://auto.mercadolibre.com.uy/MLU-1336028194-volkswagen-gol-16-trendline-_JM,http://http2.mlstatic.com/D_603743-MLU110849822515_042026-I.jpg,Belvedere,Montevideo,746797491,GARZÓNAUTOMÓVILES,True,2011,136000 km,Volkswagen,Gol,,Nafta,Manual,Gris,5,1600 cc
MLU1336108214,Nissan Sentra 1.8 Advance At,10690,USD,used,2026-04-24T21:06:49.167Z,https://auto.mercadolibre.com.uy/MLU-1336108214-nissan-sentra-18-advance-at-_JM,http://http2.mlstatic.com/D_991870-MLU109949546258_042026-I.jpg,La Blanqueada,Montevideo,329923617,CARPERUSADOS,True,2015,153561 km,Nissan,Sentra,,Nafta,Automática,Blanco,4,1800 cc
